sample,model,response_time,transcription,accuracy
8db97f79-55e0-4786-bc32-1c1b320b6409_raw.wav,groq-whisper-large-v3,0.20," Bonne audace, Terre.",0
8db97f79-55e0-4786-bc32-1c1b320b6409_raw.wav,groq-whisper-large-v3-turbo,0.41, Bonneau d'Ester.,0
8db97f79-55e0-4786-bc32-1c1b320b6409_raw.wav,elevenlabs,0.51,Monodoster.,0
8db97f79-55e0-4786-bc32-1c1b320b6409_raw.wav,fal,0.39,"Bonne audace, Thère.",0
8db97f79-55e0-4786-bc32-1c1b320b6409_raw.wav,speechmatics,0.00,,0
8db97f79-55e0-4786-bc32-1c1b320b6409_raw.wav,openai-gpt-4o-transcribe,0.65,Mon auditeur.,0
,,,,
45978778-eefd-4a92-ac01-85eb2b710bca_raw.wav,latice,0.25,Révision annuelle,0
45978778-eefd-4a92-ac01-85eb2b710bca_raw.wav,deepgram-nova-3,0.42,Révision annuelle.,0
45978778-eefd-4a92-ac01-85eb2b710bca_raw.wav,gladia,1.11,Révision annuelle,0
45978778-eefd-4a92-ac01-85eb2b710bca_raw.wav,google-latest_long,0.67,révision annuelle,0
45978778-eefd-4a92-ac01-85eb2b710bca_raw.wav,groq-whisper-large-v3,0.21, Révision annuelle,0
45978778-eefd-4a92-ac01-85eb2b710bca_raw.wav,groq-whisper-large-v3-turbo,0.33, Révision annuelle,0
45978778-eefd-4a92-ac01-85eb2b710bca_raw.wav,elevenlabs,0.48,(musique en fond),0
45978778-eefd-4a92-ac01-85eb2b710bca_raw.wav,fal,0.51,Révision annuelle,0
45978778-eefd-4a92-ac01-85eb2b710bca_raw.wav,speechmatics,0.00,,0
45978778-eefd-4a92-ac01-85eb2b710bca_raw.wav,openai-gpt-4o-transcribe,0.51,Révision annuelle.,0
,,,,
3dc13e66-bb30-48fb-9513-2fc2fe5ac309_raw.wav,latice,0.25,Rafale,0
3dc13e66-bb30-48fb-9513-2fc2fe5ac309_raw.wav,deepgram-nova-3,0.26,Rafale.,0
3dc13e66-bb30-48fb-9513-2fc2fe5ac309_raw.wav,gladia,907.93,Rafale,0
3dc13e66-bb30-48fb-9513-2fc2fe5ac309_raw.wav,google-latest_long,0.77,rafale,0
3dc13e66-bb30-48fb-9513-2fc2fe5ac309_raw.wav,groq-whisper-large-v3,0.41, Rafale,0
3dc13e66-bb30-48fb-9513-2fc2fe5ac309_raw.wav,groq-whisper-large-v3-turbo,0.23, Rafale,0
3dc13e66-bb30-48fb-9513-2fc2fe5ac309_raw.wav,elevenlabs,0.53,Rafale.,0
3dc13e66-bb30-48fb-9513-2fc2fe5ac309_raw.wav,fal,0.87,Rafale,0
3dc13e66-bb30-48fb-9513-2fc2fe5ac309_raw.wav,speechmatics,0.00,,0
3dc13e66-bb30-48fb-9513-2fc2fe5ac309_raw.wav,openai-gpt-4o-transcribe,0.72,Rafale.,0
,,,,
887f4c55-ffd0-4a01-be4d-b03287e275c4_aug.wav,latice,0.25,Zenit est remplacé.,0
887f4c55-ffd0-4a01-be4d-b03287e275c4_aug.wav,deepgram-nova-3,0.65,,0
887f4c55-ffd0-4a01-be4d-b03287e275c4_aug.wav,gladia,0.56,,0
887f4c55-ffd0-4a01-be4d-b03287e275c4_aug.wav,google-latest_long,0.56,et,0
887f4c55-ffd0-4a01-be4d-b03287e275c4_aug.wav,groq-whisper-large-v3,0.35," 6, 8, 9,",0
887f4c55-ffd0-4a01-be4d-b03287e275c4_aug.wav,groq-whisper-large-v3-turbo,0.41, C'est parti.,0
887f4c55-ffd0-4a01-be4d-b03287e275c4_aug.wav,elevenlabs,0.50,"Six, huit, seize.",0
887f4c55-ffd0-4a01-be4d-b03287e275c4_aug.wav,fal,0.42,et,0
887f4c55-ffd0-4a01-be4d-b03287e275c4_aug.wav,speechmatics,0.00,,0
887f4c55-ffd0-4a01-be4d-b03287e275c4_aug.wav,openai-gpt-4o-transcribe,0.90,et terre.,0
,,,,
ad0a2ac8-db2b-446b-8b31-38e8d90af0d5_raw.wav,latice,0.25,"Peugeot jaune, salut !",0
ad0a2ac8-db2b-446b-8b31-38e8d90af0d5_raw.wav,deepgram-nova-3,3.14,C'est plus grande valu.,0
ad0a2ac8-db2b-446b-8b31-38e8d90af0d5_raw.wav,gladia,301.60,"C'est plus jeune, salut.",0
ad0a2ac8-db2b-446b-8b31-38e8d90af0d5_raw.wav,google-latest_long,0.80,les plus jeunes,0
ad0a2ac8-db2b-446b-8b31-38e8d90af0d5_raw.wav,groq-whisper-large-v3,0.26," plus jeune, salut.",0
ad0a2ac8-db2b-446b-8b31-38e8d90af0d5_raw.wav,groq-whisper-large-v3-turbo,0.29, effugieuse. Salut.,0
ad0a2ac8-db2b-446b-8b31-38e8d90af0d5_raw.wav,elevenlabs,0.57,"C'est plus gentil, lui.",0
ad0a2ac8-db2b-446b-8b31-38e8d90af0d5_raw.wav,fal,0.72,"plus jeune, salut.",0
ad0a2ac8-db2b-446b-8b31-38e8d90af0d5_raw.wav,speechmatics,0.00,,0
ad0a2ac8-db2b-446b-8b31-38e8d90af0d5_raw.wav,openai-gpt-4o-transcribe,0.77,"Les plus jeunes, salut.",0
,,,,
16f9fd50-5e47-41e2-875d-fbf70ce628c8_raw.wav,latice,0.27,"55, G, R, O",0
16f9fd50-5e47-41e2-875d-fbf70ce628c8_raw.wav,deepgram-nova-3,0.87,Cinquante-cinq g r o.,0
16f9fd50-5e47-41e2-875d-fbf70ce628c8_raw.wav,gladia,1.08,55 G R O,0
16f9fd50-5e47-41e2-875d-fbf70ce628c8_raw.wav,google-latest_long,1.00,55 g hair oh,0
16f9fd50-5e47-41e2-875d-fbf70ce628c8_raw.wav,groq-whisper-large-v3,0.34, 55 G R O,0
16f9fd50-5e47-41e2-875d-fbf70ce628c8_raw.wav,groq-whisper-large-v3-turbo,0.24, 55 G R O,0
16f9fd50-5e47-41e2-875d-fbf70ce628c8_raw.wav,elevenlabs,0.54,55 GRO 4.,0
16f9fd50-5e47-41e2-875d-fbf70ce628c8_raw.wav,fal,0.83,55 G R O,0
16f9fd50-5e47-41e2-875d-fbf70ce628c8_raw.wav,speechmatics,0.00,,0
16f9fd50-5e47-41e2-875d-fbf70ce628c8_raw.wav,openai-gpt-4o-transcribe,0.80,Cinquante-cinq G R O.,0
,,,,
d52dc9d1-bef6-4ba2-ae7e-ade5a8d7ee3a_raw.wav,latice,0.32,Est-ce que le système de chauffage fonctionne bien dans toutes vos voitures d'occasion ?,0
d52dc9d1-bef6-4ba2-ae7e-ade5a8d7ee3a_raw.wav,deepgram-nova-3,0.81,Est-ce que le système de chauffage fonctionne bien dans toutes vos voitures d'occasion,0
d52dc9d1-bef6-4ba2-ae7e-ade5a8d7ee3a_raw.wav,gladia,1.06,Est-ce que le système de chauffage fonctionne bien dans toutes vos voitures d'occasion ?,0
d52dc9d1-bef6-4ba2-ae7e-ade5a8d7ee3a_raw.wav,google-latest_long,1.49,est-ce que le système de chauffage fonctionne bien dans toutes vos voitures d'occasion,0
d52dc9d1-bef6-4ba2-ae7e-ade5a8d7ee3a_raw.wav,groq-whisper-large-v3,0.41, Est-ce que le système de chauffage fonctionne bien dans toutes vos voitures d'occasion ?,0
d52dc9d1-bef6-4ba2-ae7e-ade5a8d7ee3a_raw.wav,groq-whisper-large-v3-turbo,0.41, Est-ce que le système de chauffage fonctionne bien dans toutes vos voitures d'occasion ?,0
d52dc9d1-bef6-4ba2-ae7e-ade5a8d7ee3a_raw.wav,elevenlabs,0.72,Est-ce que le système de chauffage fonctionne bien dans toutes vos voitures d'occasion ?,0
d52dc9d1-bef6-4ba2-ae7e-ade5a8d7ee3a_raw.wav,fal,0.93,Est-ce que le système de chauffage fonctionne bien dans toutes vos voitures d'occasion ?,0
d52dc9d1-bef6-4ba2-ae7e-ade5a8d7ee3a_raw.wav,speechmatics,0.00,,0
d52dc9d1-bef6-4ba2-ae7e-ade5a8d7ee3a_raw.wav,openai-gpt-4o-transcribe,0.76,Est-ce que le système de chauffage fonctionne bien dans toutes vos voitures d'occasion?,0
,,,,
a195f27b-0571-4dd7-84a7-f6db171a8026_raw.wav,latice,0.25,Révision annuelle,0
a195f27b-0571-4dd7-84a7-f6db171a8026_raw.wav,deepgram-nova-3,0.92,Révision annuelle.,0
a195f27b-0571-4dd7-84a7-f6db171a8026_raw.wav,gladia,0.87,Révision annuelle,0
a195f27b-0571-4dd7-84a7-f6db171a8026_raw.wav,google-latest_long,0.78,une révision annuelle,0
a195f27b-0571-4dd7-84a7-f6db171a8026_raw.wav,groq-whisper-large-v3,0.31, Révision annuelle,0
a195f27b-0571-4dd7-84a7-f6db171a8026_raw.wav,groq-whisper-large-v3-turbo,0.32, Révision annuelle,0
a195f27b-0571-4dd7-84a7-f6db171a8026_raw.wav,elevenlabs,0.59,Révision annuelle.,0
a195f27b-0571-4dd7-84a7-f6db171a8026_raw.wav,fal,0.41,Révision annuelle,0
a195f27b-0571-4dd7-84a7-f6db171a8026_raw.wav,speechmatics,0.00,,0
a195f27b-0571-4dd7-84a7-f6db171a8026_raw.wav,openai-gpt-4o-transcribe,0.72,Révision annuelle,0
,,,,
225d4fc4-6e1c-413d-b803-e9f750edaf54_aug.wav,latice,0.44,"J'ai l'accord un peu, c'est qu'il y a un peu d'entretien pour l'entretien d'entretien, c'est-à-dire qu'il y a l'entretien d'entretien.",0
225d4fc4-6e1c-413d-b803-e9f750edaf54_aug.wav,deepgram-nova-3,0.39,,0
225d4fc4-6e1c-413d-b803-e9f750edaf54_aug.wav,gladia,0.60,,0
225d4fc4-6e1c-413d-b803-e9f750edaf54_aug.wav,google-latest_long,0.75,,0
225d4fc4-6e1c-413d-b803-e9f750edaf54_aug.wav,groq-whisper-large-v3,0.41, Merci d'avoir regardé cette vidéo !,0
225d4fc4-6e1c-413d-b803-e9f750edaf54_aug.wav,groq-whisper-large-v3-turbo,0.51, Merci d'avoir regardé cette vidéo !,0
225d4fc4-6e1c-413d-b803-e9f750edaf54_aug.wav,elevenlabs,0.61,"Puis, la dernière opération. (bruit de machine)",0
225d4fc4-6e1c-413d-b803-e9f750edaf54_aug.wav,fal,0.51,Merci d'avoir regardé cette vidéo !,0
225d4fc4-6e1c-413d-b803-e9f750edaf54_aug.wav,speechmatics,0.00,,0
225d4fc4-6e1c-413d-b803-e9f750edaf54_aug.wav,openai-gpt-4o-transcribe,1.00,C'est un peu impressionnant.,0
,,,,
ce833593-e5fe-47aa-a82c-c66e5b50a1c7_raw.wav,latice,0.26,"Salim Ben Ahmed ici, pouvez-vous vérifier si ma pièce est arrivée ?",0
ce833593-e5fe-47aa-a82c-c66e5b50a1c7_raw.wav,deepgram-nova-3,0.26,Salut ici. Pouvez-vous vérifier si ma pièce est arrivée,0
ce833593-e5fe-47aa-a82c-c66e5b50a1c7_raw.wav,gladia,1.07,"Salim Ben Ahmed ici, pouvez-vous vérifier si ma pièce est arrivée ?",0
ce833593-e5fe-47aa-a82c-c66e5b50a1c7_raw.wav,google-latest_long,1.34,Salim Ben Ahmed ici pouvez-vous vérifier si ma pièce est,0
ce833593-e5fe-47aa-a82c-c66e5b50a1c7_raw.wav,groq-whisper-large-v3,0.34, Salim Ben Ahmed ici. Pouvez-vous vérifier si ma pièce est arrivée ?,0
ce833593-e5fe-47aa-a82c-c66e5b50a1c7_raw.wav,groq-whisper-large-v3-turbo,0.53, Salim Ben Ahmed ici. Pouvez-vous vérifier si ma pièce est arrivée ?,0
ce833593-e5fe-47aa-a82c-c66e5b50a1c7_raw.wav,elevenlabs,0.71,"Salim Benahmad ici, pouvez-vous vérifier si ma pièce est arrivée ?",0
ce833593-e5fe-47aa-a82c-c66e5b50a1c7_raw.wav,fal,1.00,Salim Ben Ahmed ici. Pouvez-vous vérifier si ma pièce est arrivée ?,0
ce833593-e5fe-47aa-a82c-c66e5b50a1c7_raw.wav,speechmatics,0.00,,0
ce833593-e5fe-47aa-a82c-c66e5b50a1c7_raw.wav,openai-gpt-4o-transcribe,0.74,"Salim ben Ahmed ici, pouvez-vous vérifier si ma pièce est arrivée ?",0
,,,,
5b33118b-3c58-4174-929e-21ebfe43c67d_raw.wav,latice,0.39,"Plaque, W, X, un, six, sept, Y, Z, nom, B, L, A, N, C, vin, J3, K comme Kilo M comme Maverick, 9T5.",0
5b33118b-3c58-4174-929e-21ebfe43c67d_raw.wav,deepgram-nova-3,1.15,"Plaque, w x, un, six, sept, y, z, nom, b, l, a, n, c, vingt, j trois, k comme kilo m comme mavric, neuf t cinq.",0
5b33118b-3c58-4174-929e-21ebfe43c67d_raw.wav,gladia,1.54,"Plaque W, X, 1, 6, 7, Y, Z, Nom, B, L, A, N, C, 20, J3, K comme Kilo-M comme Maverick, 9T5.",0
5b33118b-3c58-4174-929e-21ebfe43c67d_raw.wav,google-latest_long,3.05,Plaque W x167 YZ non ben elle a n c'est 20 J3 K comme kilom comme Maverick 9 T5.,0
5b33118b-3c58-4174-929e-21ebfe43c67d_raw.wav,groq-whisper-large-v3,0.52," Plaque W, X, 1, 6, 7, Y, Z, Nom, B, L, A, N, C, 20, J3, K comme Kilo-M comme Maverick, 9T5.",0
5b33118b-3c58-4174-929e-21ebfe43c67d_raw.wav,groq-whisper-large-v3-turbo,0.33," Plaque W, X, 1, 6, 7, Y, Z, non, B, L, A, N, C, 20, J3, K comme Kilo M comme Maverick 9T5.",0
5b33118b-3c58-4174-929e-21ebfe43c67d_raw.wav,elevenlabs,0.90,"Plaque W, X, un, six, sept, Y, Z non B-L-A-N-C, vingt, J trois K comme kilomètre comme maverick neuf T cinq.",0
5b33118b-3c58-4174-929e-21ebfe43c67d_raw.wav,fal,1.28,"Plaque W, X, 1, 6, 7, Y, Z, Nom, B, L, A, N, C, 20, J3, K comme Kilo-M comme Maverick, 9T5.",0
5b33118b-3c58-4174-929e-21ebfe43c67d_raw.wav,speechmatics,0.00,,0
5b33118b-3c58-4174-929e-21ebfe43c67d_raw.wav,openai-gpt-4o-transcribe,1.14,Plaque WX167YZ Nom B L A N C 20 J3 K comme kilo M comme maverick 9T5.,0
,,,,
c66e5a8f-16db-4536-818f-c8202ade9df6_raw.wav,latice,0.28,"Oui, bonjour, ici Marie Dupont, j'avais rendez-vous demain pour un entretien.",0
c66e5a8f-16db-4536-818f-c8202ade9df6_raw.wav,deepgram-nova-3,0.97,Oui bonjour ici Marie Dupont j'avais rendez-vous demain pour un entretien.,0
c66e5a8f-16db-4536-818f-c8202ade9df6_raw.wav,gladia,1.35,Oui bonjour ici Marie Dupont j'avais rendez-vous demain pour un entretien.,0
c66e5a8f-16db-4536-818f-c8202ade9df6_raw.wav,google-latest_long,1.23,"Oui, bonjour ici Marie Dupont, j'avais rendez-vous demain pour un entretien.",0
c66e5a8f-16db-4536-818f-c8202ade9df6_raw.wav,groq-whisper-large-v3,0.41, Oui bonjour ici Marie Dupont j'avais rendez-vous demain pour un entretien.,0
c66e5a8f-16db-4536-818f-c8202ade9df6_raw.wav,groq-whisper-large-v3-turbo,0.34, Oui bonjour ici Marie Dupont j'avais rendez-vous demain pour un entretien.,0
c66e5a8f-16db-4536-818f-c8202ade9df6_raw.wav,elevenlabs,0.79,"Oui bonjour, ici Marie Dupont, j'avais rendez-vous demain pour un entretien.",0
c66e5a8f-16db-4536-818f-c8202ade9df6_raw.wav,fal,0.95,Oui bonjour ici Marie Dupont j'avais rendez-vous demain pour un entretien.,0
c66e5a8f-16db-4536-818f-c8202ade9df6_raw.wav,speechmatics,0.00,,0
c66e5a8f-16db-4536-818f-c8202ade9df6_raw.wav,openai-gpt-4o-transcribe,1.51,"Oui bonjour, ici Marie Dupont, j'avais rendez-vous demain pour un entretien.",0
,,,,
20aeb07f-f3c7-4212-8cf0-dc90685aff60_raw.wav,latice,0.24,Mercedes QLA,0
20aeb07f-f3c7-4212-8cf0-dc90685aff60_raw.wav,deepgram-nova-3,0.67,Mercedes qu'est là.,0
20aeb07f-f3c7-4212-8cf0-dc90685aff60_raw.wav,gladia,0.80,Mercedes-Benz Kela,0
20aeb07f-f3c7-4212-8cf0-dc90685aff60_raw.wav,google-latest_long,0.75,Mercedes qui est là.,0
20aeb07f-f3c7-4212-8cf0-dc90685aff60_raw.wav,groq-whisper-large-v3,0.29, Mercedes-Benz Kela,0
20aeb07f-f3c7-4212-8cf0-dc90685aff60_raw.wav,groq-whisper-large-v3-turbo,0.22, Mercedes Kela.,0
20aeb07f-f3c7-4212-8cf0-dc90685aff60_raw.wav,elevenlabs,0.49,Mercedes qui est là.,0
20aeb07f-f3c7-4212-8cf0-dc90685aff60_raw.wav,fal,0.44,Mercedes-Benz Kela,0
20aeb07f-f3c7-4212-8cf0-dc90685aff60_raw.wav,speechmatics,0.00,,0
20aeb07f-f3c7-4212-8cf0-dc90685aff60_raw.wav,openai-gpt-4o-transcribe,0.69,Mercedes qu'est là.,0
,,,,
105803a1-e5f5-4ec8-a081-75ca180fb13f_aug.wav,latice,0.22,Révision express,0
105803a1-e5f5-4ec8-a081-75ca180fb13f_aug.wav,deepgram-nova-3,0.59,Salut.,0
105803a1-e5f5-4ec8-a081-75ca180fb13f_aug.wav,gladia,0.49,,0
105803a1-e5f5-4ec8-a081-75ca180fb13f_aug.wav,google-latest_long,0.27,,0
105803a1-e5f5-4ec8-a081-75ca180fb13f_aug.wav,groq-whisper-large-v3,0.30, Merci.,0
105803a1-e5f5-4ec8-a081-75ca180fb13f_aug.wav,groq-whisper-large-v3-turbo,0.37, Merci.,0
105803a1-e5f5-4ec8-a081-75ca180fb13f_aug.wav,elevenlabs,0.42,bonjour,0
105803a1-e5f5-4ec8-a081-75ca180fb13f_aug.wav,fal,0.39,Merci.,0
105803a1-e5f5-4ec8-a081-75ca180fb13f_aug.wav,speechmatics,0.00,,0
105803a1-e5f5-4ec8-a081-75ca180fb13f_aug.wav,openai-gpt-4o-transcribe,0.63,Animal.,0
,,,,
15d0c5e7-5d49-4ee0-ba51-e91036a9d03f_aug.wav,latice,0.20,A8.,0
15d0c5e7-5d49-4ee0-ba51-e91036a9d03f_aug.wav,deepgram-nova-3,0.84,,0
15d0c5e7-5d49-4ee0-ba51-e91036a9d03f_aug.wav,gladia,0.50,,0
15d0c5e7-5d49-4ee0-ba51-e91036a9d03f_aug.wav,google-latest_long,0.30,,0
15d0c5e7-5d49-4ee0-ba51-e91036a9d03f_aug.wav,groq-whisper-large-v3,0.31, Merci.,0
15d0c5e7-5d49-4ee0-ba51-e91036a9d03f_aug.wav,groq-whisper-large-v3-turbo,0.19, Merci.,0
15d0c5e7-5d49-4ee0-ba51-e91036a9d03f_aug.wav,elevenlabs,0.45,Passage.,0
15d0c5e7-5d49-4ee0-ba51-e91036a9d03f_aug.wav,fal,0.41,Merci.,0
15d0c5e7-5d49-4ee0-ba51-e91036a9d03f_aug.wav,speechmatics,0.00,,0
15d0c5e7-5d49-4ee0-ba51-e91036a9d03f_aug.wav,openai-gpt-4o-transcribe,0.92,Pardon.,0
,,,,
528a8a6f-e059-4d11-a8dc-27eccd0c43c8_aug.wav,latice,0.23,MINUS ATS-BARTH,0
528a8a6f-e059-4d11-a8dc-27eccd0c43c8_aug.wav,deepgram-nova-3,0.82,Il n'y arrivera.,0
528a8a6f-e059-4d11-a8dc-27eccd0c43c8_aug.wav,gladia,301.77,,0
528a8a6f-e059-4d11-a8dc-27eccd0c43c8_aug.wav,google-latest_long,0.49,,0
528a8a6f-e059-4d11-a8dc-27eccd0c43c8_aug.wav,groq-whisper-large-v3,0.39, On est là !,0
528a8a6f-e059-4d11-a8dc-27eccd0c43c8_aug.wav,groq-whisper-large-v3-turbo,0.45," Non, ça budgeting va 저.",0
528a8a6f-e059-4d11-a8dc-27eccd0c43c8_aug.wav,elevenlabs,0.55,On est des rats.,0
528a8a6f-e059-4d11-a8dc-27eccd0c43c8_aug.wav,fal,0.80,On est là !,0
528a8a6f-e059-4d11-a8dc-27eccd0c43c8_aug.wav,speechmatics,0.00,,0
528a8a6f-e059-4d11-a8dc-27eccd0c43c8_aug.wav,openai-gpt-4o-transcribe,0.71,Pour l'aider.,0
,,,,
c64ecee7-db59-4db2-a199-04f43a919c79_aug.wav,latice,0.21,Porsche Cayenne,0
c64ecee7-db59-4db2-a199-04f43a919c79_aug.wav,deepgram-nova-3,0.25,,0
c64ecee7-db59-4db2-a199-04f43a919c79_aug.wav,gladia,0.48,,0
c64ecee7-db59-4db2-a199-04f43a919c79_aug.wav,google-latest_long,0.37,,0
c64ecee7-db59-4db2-a199-04f43a919c79_aug.wav,groq-whisper-large-v3,0.28, Au revoir.,0
c64ecee7-db59-4db2-a199-04f43a919c79_aug.wav,groq-whisper-large-v3-turbo,0.30, Merci.,0
c64ecee7-db59-4db2-a199-04f43a919c79_aug.wav,elevenlabs,0.46,Ok.,0
c64ecee7-db59-4db2-a199-04f43a919c79_aug.wav,fal,0.48,Au revoir.,0
c64ecee7-db59-4db2-a199-04f43a919c79_aug.wav,speechmatics,0.00,,0
c64ecee7-db59-4db2-a199-04f43a919c79_aug.wav,openai-gpt-4o-transcribe,0.51,Porsche.,0
,,,,
d3bfd8b6-58d9-4f3d-af7c-580081695bc2_raw.wav,latice,0.25,"PORSCHE 718, Cayman",0
d3bfd8b6-58d9-4f3d-af7c-580081695bc2_raw.wav,deepgram-nova-3,0.52,Porsche sept-cent-dix-huit Cayman.,0
d3bfd8b6-58d9-4f3d-af7c-580081695bc2_raw.wav,gladia,0.83,Porsche 718 Cayman,0
d3bfd8b6-58d9-4f3d-af7c-580081695bc2_raw.wav,google-latest_long,0.96,Porsche 718 km,0
d3bfd8b6-58d9-4f3d-af7c-580081695bc2_raw.wav,groq-whisper-large-v3,0.37, Porsche 718 Cayman,0
d3bfd8b6-58d9-4f3d-af7c-580081695bc2_raw.wav,groq-whisper-large-v3-turbo,0.35, Porsche 718 Cayman,0
d3bfd8b6-58d9-4f3d-af7c-580081695bc2_raw.wav,elevenlabs,0.61,"Porsche sept cent dix-huit, Cayman.",0
d3bfd8b6-58d9-4f3d-af7c-580081695bc2_raw.wav,fal,0.42,Porsche 718 Cayman,0
d3bfd8b6-58d9-4f3d-af7c-580081695bc2_raw.wav,speechmatics,0.00,,0
d3bfd8b6-58d9-4f3d-af7c-580081695bc2_raw.wav,openai-gpt-4o-transcribe,0.60,Porsche 718 Cayman.,0
,,,,
ed18bc38-5e91-4143-b4f5-b757ab377bf4_aug.wav,latice,0.29,"L, P, C, A, E",0
ed18bc38-5e91-4143-b4f5-b757ab377bf4_aug.wav,deepgram-nova-3,0.39,,0
ed18bc38-5e91-4143-b4f5-b757ab377bf4_aug.wav,gladia,1.17,"1, 2, 3, 4",0
ed18bc38-5e91-4143-b4f5-b757ab377bf4_aug.wav,google-latest_long,0.68,,0
ed18bc38-5e91-4143-b4f5-b757ab377bf4_aug.wav,groq-whisper-large-v3,0.24," 1, 2, 3, 4, 5.",0
ed18bc38-5e91-4143-b4f5-b757ab377bf4_aug.wav,groq-whisper-large-v3-turbo,0.21," Et 6, 6, 8, 2.",0
ed18bc38-5e91-4143-b4f5-b757ab377bf4_aug.wav,elevenlabs,0.61,(musique de fond),0
ed18bc38-5e91-4143-b4f5-b757ab377bf4_aug.wav,fal,0.51,"1, 2, 3, 4, 5.",0
ed18bc38-5e91-4143-b4f5-b757ab377bf4_aug.wav,speechmatics,0.00,,0
ed18bc38-5e91-4143-b4f5-b757ab377bf4_aug.wav,openai-gpt-4o-transcribe,0.66,Et c'est parfait.,0
,,,,
830519a1-7aec-46cf-a836-4f5b440ad548_aug.wav,latice,0.22,Audi A4,0
830519a1-7aec-46cf-a836-4f5b440ad548_aug.wav,deepgram-nova-3,0.17,,0
830519a1-7aec-46cf-a836-4f5b440ad548_aug.wav,gladia,0.96,Au diable !,0
830519a1-7aec-46cf-a836-4f5b440ad548_aug.wav,google-latest_long,0.67,aussi à,0
830519a1-7aec-46cf-a836-4f5b440ad548_aug.wav,groq-whisper-large-v3,0.33, Au revoir.,0
830519a1-7aec-46cf-a836-4f5b440ad548_aug.wav,groq-whisper-large-v3-turbo,0.21, Vautier à perdre.,0
830519a1-7aec-46cf-a836-4f5b440ad548_aug.wav,elevenlabs,0.48,Pour qui la faire ?,0
830519a1-7aec-46cf-a836-4f5b440ad548_aug.wav,fal,0.42,Vous y avert.,0
830519a1-7aec-46cf-a836-4f5b440ad548_aug.wav,speechmatics,0.00,,0
830519a1-7aec-46cf-a836-4f5b440ad548_aug.wav,openai-gpt-4o-transcribe,0.50,Pourriez-vous faire?,0
,,,,
0cb6687e-83a5-4874-afaf-be1d7f808091_raw.wav,latice,0.22,BETA,0
0cb6687e-83a5-4874-afaf-be1d7f808091_raw.wav,deepgram-nova-3,0.24,,0
0cb6687e-83a5-4874-afaf-be1d7f808091_raw.wav,gladia,0.56,,0
0cb6687e-83a5-4874-afaf-be1d7f808091_raw.wav,google-latest_long,0.30,,0
0cb6687e-83a5-4874-afaf-be1d7f808091_raw.wav,groq-whisper-large-v3,0.30, Merci à toi.,0
0cb6687e-83a5-4874-afaf-be1d7f808091_raw.wav,groq-whisper-large-v3-turbo,0.31, C'est ça.,0
0cb6687e-83a5-4874-afaf-be1d7f808091_raw.wav,elevenlabs,0.46,"Ouais, c'est ça.",0
0cb6687e-83a5-4874-afaf-be1d7f808091_raw.wav,fal,0.32,Merci à toi.,0
0cb6687e-83a5-4874-afaf-be1d7f808091_raw.wav,speechmatics,0.00,,0
0cb6687e-83a5-4874-afaf-be1d7f808091_raw.wav,openai-gpt-4o-transcribe,0.55,Détends.,0
,,,,
e52948e9-af20-4e5b-baca-ec699bdff7a7_raw.wav,latice,0.23,Leap Motors,0
e52948e9-af20-4e5b-baca-ec699bdff7a7_raw.wav,deepgram-nova-3,0.20,Leap motors.,0
e52948e9-af20-4e5b-baca-ec699bdff7a7_raw.wav,gladia,2.86,Leap Motors,0
e52948e9-af20-4e5b-baca-ec699bdff7a7_raw.wav,google-latest_long,0.60,lip Motors,0
e52948e9-af20-4e5b-baca-ec699bdff7a7_raw.wav,groq-whisper-large-v3,0.20, Leap Motors,0
e52948e9-af20-4e5b-baca-ec699bdff7a7_raw.wav,groq-whisper-large-v3-turbo,0.30, Leap Motors.,0
e52948e9-af20-4e5b-baca-ec699bdff7a7_raw.wav,elevenlabs,0.52,Leap Motors.,0
e52948e9-af20-4e5b-baca-ec699bdff7a7_raw.wav,fal,0.77,Leap Motors.,0
e52948e9-af20-4e5b-baca-ec699bdff7a7_raw.wav,speechmatics,0.00,,0
e52948e9-af20-4e5b-baca-ec699bdff7a7_raw.wav,openai-gpt-4o-transcribe,0.65,Lip Motors.,0
,,,,
da0c637f-baaa-478c-8cef-b212af541b71_raw.wav,latice,0.22,Espace,0
da0c637f-baaa-478c-8cef-b212af541b71_raw.wav,deepgram-nova-3,0.71,Espace,0
da0c637f-baaa-478c-8cef-b212af541b71_raw.wav,gladia,0.79,Espace,0
da0c637f-baaa-478c-8cef-b212af541b71_raw.wav,google-latest_long,0.33,,0
da0c637f-baaa-478c-8cef-b212af541b71_raw.wav,groq-whisper-large-v3,0.28, espace.,0
da0c637f-baaa-478c-8cef-b212af541b71_raw.wav,groq-whisper-large-v3-turbo,0.31, espace.,0
da0c637f-baaa-478c-8cef-b212af541b71_raw.wav,elevenlabs,0.44,Espace.,0
da0c637f-baaa-478c-8cef-b212af541b71_raw.wav,fal,0.51,espace.,0
da0c637f-baaa-478c-8cef-b212af541b71_raw.wav,speechmatics,0.00,,0
da0c637f-baaa-478c-8cef-b212af541b71_raw.wav,openai-gpt-4o-transcribe,0.51,l'espace.,0
,,,,
